"oar_id","name","address","country_code","country_name","lat","lng","contributors","ppe_product_types","ppe_contact_phone","ppe_contact_email","ppe_website","is_closed"
"BD2020084R9BXCB","HAESONG KOREA","BARA RANGAMATIA, HAN COMPLEX, ZIRABO 1340, SAVAR","BD","Bangladesh",23.9101983,90.3172039,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019086DK8D0N","Haesong Korea Ltd (Knitting Unit)","Kathgora, Zirabo, Ashulia, Dhaka-1341","BD","Bangladesh",23.9124301,90.3214135,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer|One Other","","","","",""
"CN2019086S1H9ZY","Haian Lianfa Garments Co., Ltd","No.88 Henglian Road Haian,Nantong, 226600, Nantong, China","CN","China",32.5435284,120.4591455,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|El Corte Inglés [Public List] (El Corte Inglés apparel supplier list )|A Brand/Retailer","","","","",""
"CN2019100FTFJJT","Hai Feng United Peak Knitting Co.,Ltd.","GuangShan Gonglu Bei ,Chi'An Qiao Ce,Cheng Dong, Hai Feng County,Shan Wei City,Guang Dong,China, Shanwei, Guangdong","CN","China",22.979237,115.379463,"Gap Inc (Gap Inc Facility List - September 2020)|WikiRate e.V. (Gap Inc. Factory List March 2017)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|A Brand/Retailer","","","","",""
"CN2020079H82WC8","Haining Hong Feng Knitting Co., Ltd.","No. 100 Tanqiao Yuanhua Town, Haining, Zhejiang, China","CN","China",30.4527789,120.7628996,"Tchibo (Tchibo Textile Manufacturers July 2020)|Fruit Of The Loom [Public List] (Fruit of The Loom Facility List January 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2020084215KTP","HAIYANG JINYUAN CO., LTD","6 YANTAI STREET,ECONOMIC ZONE 265106, HAIYANG","CN","China",36.74567589999999,121.207699,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200845EG5V4","HANDAN CITY BAOZU SHOES CO., LTD","NO. 1 FUQIANG ROAD, ECONOMIC, DEVELOPMENT ZONE, JIZE, ,HANDAN, HEBEI PROVINCE 056000, HAN DAN","CN","China",36.6382429,114.535895,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2019083HRZ0EY","Hangzhou Beiming Textile Co Ltd","No333 Yunhe Road Chongxian Town Hangzhou City Zhejiang Province","CN","China",30.4014486,120.176078,"Debenhams [Public List] (Debenhams Facility List December 2018)|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Matalan [Public List] (Matalan August 2019 Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|A Brand/Retailer","","","","",""
"CN2019156T7C6EA","Hangzhou Carey D Grament & Accessories Ltd","Huashi Bridge Dongfeng Village Renhe Street Yuhang District Hangzhou  City Zhejiang Province China","CN","China",30.4166498,120.1014176,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|John Lewis Partnership (OAR CSV file)","","","","",""
"CN20200844T78J0","HANGZHOU CHINA TING TAILORED FASHION CO.LTD","153 XINSI ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE 311100, HANGZHOU","CN","China",30.4457565,120.3165998,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200848HNPQW","HANGZHOU GLODEN PROSPECT CO., LTD","NO.5 JIANSHE 4TH ROAD ECONOMY &, TECHNOLOGY DEVELOPMENT ZONE, XIAOSHAN DISTRICT HANGZHOU, ZHEJIAN 310000, HANG ZHOU","CN","China",30.205934,120.279333,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN202008472TNSJ","HANGZHOU HANGSHENG GARMENT CO","NORTH XINHUA ROAD, LINPING TOWN YUHANG DISTRICT 310000, HANGZHOU","CN","China",30.2624513,120.1762108,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084CWA71V","HANGZHOU HUNDRED-TEX GMTS CO. LTD","NO. 358 HONGDA ROAD, XIAOSHAN DISTRICT E&T DEVELOPMENT, ZONE 310000, HANGZHOU","CN","China",30.221459,120.353175,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2019243N44S95","HANGZHOU JIANGNING SILK GARMENTS CO., LTD","No. 30 Zhenning Road, Ningwei Town, Xiaoshan District, Hangzhou City, Zhejiang Province, China","CN","China",30.2150247,120.2738938,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|The Very Group (OAR list_the very group_March 2021)","","","","",""
"CN202008456T41B","HANGZHOU JIAYI GARMENT COMPANY LTD","NO 559, YINGBIN ROAD, NANYUAN STREET 311100, HANGZHOU","CN","China",30.4004105,120.3013907,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020034CMBEWH","Hangzhou Kaixiu Textiles Co., Ltd","No. 2-3 Futang Rd., Tangxi Town, Yuhang District, Hangzhou City, China,311106,Hangzhou","CN","China",30.4561239,120.1711363,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Next Plc (Next Tier 1 Factory List July 2020)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN202008458JQA1","HANGZHOU NEW GUANSHI GARMENT CO.,LD","NO.135 QIAOMO WEST ROAD, QIAOSI, YUHANG 311101, HANGZHOU","CN","China",30.356642,120.288642,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084YKMNC7","HANGZHOU NOVELTEX FASHION CO.,LTD","GOLDEN LAKE ECOLOGICAL PARK, XINGYE ROAD,HUANGHU TOWN, YUHANG DISTRICT 311118, HANGZHOU","CN","China",30.3421425,119.8315573,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2019091G89GJA","Hangzhou Qiyao Textile Co. Ltd.","No. 17 Hongda Road Yuhang Economic Development Zone Hangzhou 311100","CN","China",30.458229,120.286136,"Tchibo (Tchibo Textile Manufacturers July 2020)|ALDI Einkauf Gmbh & Co. ohG (Main production sites March 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2019086EQ7X2P","Hangzhou Sanyang Fashion Co. Ltd.","No. 8, Fengdu Road, Pingyao Town, Yuhang District","CN","China",30.373919,119.988968,"Debenhams [Public List] (Debenhams Facility List December 2018)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Varner AS (Varner Oct 2020)|A Multi Stakeholder Initiative","","","","",""
"CN2020084N8N6SJ","HANGZHOU SINO-ITALY APPAREL.,LTD","NO.11 NINGSHUI ROAD, XIAOSHAN DEVELOPMENT ZONE, 311215, HANGZHOU","CN","China",30.192991,120.278294,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084X0D1R4","HANGZHOU TIANLONG LEATHER GARMENTS CO.,LTD","NO.276,GONGHE,NORTH ROAD, XINDENG TOWN, FUYANG CITY 311400, HANGZHOU","CN","China",29.97725,119.734872,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200841FYDQK","HANGZHOU TONGTEX FASHION CO.LTD","39 GOUYUN ROAD, LIANGZHU ECNOMIC DEVELOPMENT ZONE 311000, HANGZHOU","CN","China",30.3533288,120.1047624,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084K615EE","HANGZHOU WANGSHENG GARMENTS CO. LTD","32 TANGNING ROAD., LINPING TOWN XINGWANG INDUSTRIAL, PARK LINPING 311100, HANG ZHOU","CN","China",30.454793,120.293534,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2020084ZYM82W","HANGZHOU WEILIANG GMTS CO. LTD.","QIAOTOUWANG VILLAGE, LINPU TOWN XIAOSHAN, HANGZHOU, ZHEJIANG 311200, HANG ZHOU","CN","China",30.15815,120.168956,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200091GQXQT","Hangzhou Xinhao Shoes Co Ltd ","Jianshan Village Puyang Town Xiaoshan District Hangzhou Zhejiang China ","CN","China",29.9799397,120.2518829,"Matalan [Public List] (Matalan August 2019 Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|OVS Spa (Tier1)|2 Brands/Retailers","","","","",""
"CN2020084RKZW8F","HANGZHOU YONGAN GARMENTS CO., LTD","FLOOR 4, BUILDING 2, NO. 8, , WANJIA ROAD,  YUHANG DISTRICT 311100, HANGZHOU","CN","China",30.32716,120.265449,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084P7A9G1","HARBOUR ZONE WOOLEN SWEATER WEAVING CO., LTD.","BI ZHOU ROAD (SOUTH), BI XI TOWN, CHANG SHU 215513, CHANGSHU","CN","China",31.7247922,120.9226114,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"MM20200840TZKG6","HARVEY HANDBAGS COMPANY LIMITED","LOT NO 20, PLOT NO. K1(A) AND K1(B), ANAWYAHTAR INDUSTRIAL ZONE, HLAING THAR YAR TOWNSHIP, 11181, YANGON REGION","MM","Myanmar",16.850826,96.1155932,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Lacoste [Public List] (Lacoste Tier 1 Facility List January 2020)","","","","",""
"BD20200848C9YP7","HEED HANDICRAFTS","PLOT # B/17, BSCIC INDUSTRIAL, TONGI , GAZIPUR -1710, BANGLADESH 1710, GAZIPUR","BD","Bangladesh",23.9999405,90.4202724,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084BA81NM","HE FEI YIHONG SHOES CO, LTD","NO.1, SOUTH XINANJIANG RD, FEIDONG COUNTY,HEIFEI CITY, ANHUI PROVINCE,CHINA 231600, HE FEI","CN","China",31.8606215,117.3971662,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD20190832NBYXT","Helicon Ltd","Plot 127 Depz Ganakbari Savar Dhaka","BD","Bangladesh",23.9501366,90.27326210000001,"Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Morrisons (Morrisons Factory List Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|The Iconic [Public List] (The Iconic Facility List March 2021)","","","","",""
"CN20200844SQQX9","HEMPEL CHINA LTD HONGXING ROAD BRANCH","NO 477 HONGXING ROAD, E&T DEVELOPMENT ZONE XIAOSHAN, DISTRICT 311200, HANG ZHOU","CN","China",30.2205706,120.3296437,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084CV00T2","HENAN MATSUOKA GAMENT CO.,LTD.","INDUSTRIAL PARK OF YONG CHENG, YONGCHEN, SHANGQIU,HENAN 476600, SHANGQIU","CN","China",33.9292621,116.4495312,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084JSXSKN","HENAN SNOWBIRD ENTERPRISE CO.,LTD","TIANQIAN COUNTY INDUSTIAL PARK, TIAN QIAN COUNTY 457600, PUYANG","CN","China",34.527551,108.239473,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"CN2020084Z7FVP7","HENAN ZHONGYUAN MATSUOKA GARMENT CO.,LTD","YINXIANG COMMUNITY SHIBALI TOWN, YONGCHENG,SHANGQIU, HENAN PROVINCE 476600, SHANGQIU","CN","China",33.968914,116.28811,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"MM2020084373A45","HENGDA(MYANMAR) APPAREL CO.,LTD.","NO15/1,16/1LWIN NO.577 KYAUT PONA, INNLUK VILLAGE.HMAW BI TOWNSHIP  11181, YANGON","MM","Myanmar",17.1361597,96.0097018,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2019083SST5QG","Heyuan Hop Lun Fashion Ltd","No 4  Technical Road  Hi-Tech Industrial Zone Heyuan City  Guangdong","CN","China",23.743685,114.700961,"Tchibo (Tchibo Textile Manufacturers July 2020)|Target Corporation (Target Apparel and Accessories Factory List February 2021)|Next Plc (Next Plc Tier 1 Manufacturing List)|Matalan [Public List] (Matalan August 2019 Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|Lindex [Public List] (Lindex Manufacturing Facilities March 2020)","","","","",""
"VN202008404MAD3","HIGHVINA APPAREL INC.","LONG YEN, LONG THANH NAM, HOA THEANH, TAY NINH, VIET NAM 841111, ","VN","Vietnam",11.2561204,106.11399,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020016WRHACX","HINDUJA PROCESSING & FINISHING UNIT","NO. 02, 5TH CROSS, MYSORE ROAD, BANGALORE, Karnataka, 560023","IN","India",12.977396,77.5592469,"Columbia Sportswear Co. [Public List] (Columbia Sportswear Co. Facility List July 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084Y2NDC4","HIRA TEKSTIL SAN DIS TIC LTD STI","BAGCILAR CAD., YILDIZTEPE MAH. NO:6014, BAGCILAR 34203, ISTANBUL","TR","Turkey",41.0251548,28.857329,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"LK2020084F3RPX4","HIRDARAMANI FASHIONS (PVT) LTD","KANDY ROAD ,VAVUNIYA 43000, VAVUNIYA","LK","Sri Lanka",8.7491459,80.4963125,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"VN2020053J2XV95","Hong Kong Rise Sun(Vietnam)Textile Co. Limited","lot A12 D3 St,lot A2.2 D2 St, Thanh Thanh Cong inustrial, An Hoa Village, Trang Bang Dist,Tay Ninh province Trang Bang Tay Ninh 840000","VN","Vietnam",11.021049,106.3192514,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"BD2019083TMWJ92","Hop Lun Apparel Ltd","03 Dhaka Mymensingh Road St Tower East Gazipura Tongi Gazipur","BD","Bangladesh",23.8864542,90.4002567,"Tchibo (Tchibo Textile Manufacturers July 2020)|Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Matalan [Public List] (Matalan August 2019 Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 1)|A Brand/Retailer","","","","",""
"CN2019086815EKT","Hop Lun Fashion (Quan Nan) Ltd","1 St Industry Zone, 341800, Quan Nan, China","CN","China",24.7423912,114.5300917,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"CN2020084PG5ZX8","HUBEI AMAY APPAREL CO.,LTD","NO.2 HAOKOU ROAD, HAOKOU TOWN 433100, QIANJIANG","CN","China",30.3787226,112.6448167,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200849X1RZZ","HUBEI AMAY APPAREL CO.,LTD","NO.2 HAOKOU ROAD, HAOKOU TOWN 433100, QIANJIANG","CN","China",30.3787226,112.6448167,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)","","","","",""
"CN2020084BTKB48","HUBEI DUOYI CLOTHING CO.,LTD","NO.7 XINCHENG AVN, LIUKOU INDUSTRY ZONE 433000, XIANTAO","CN","China",30.3626432,113.4545947,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020057KDANEE","Hubei Jinyu Clothing Co.,Ltd.","No.9 yuntuo road,xiongkou administrative Dsirstrict,0,Qian Jiang","CN","China",30.306017,112.781307,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"CN2020084XS92VX","HUI ZHOU LONG YUAN SHOES CO., LTD.","PING ZHENG CUN,GUANGSHAN, ROAD,JILONG 516300, HUIDONG","CN","China",22.813262,114.92827,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2019083AZF314","Huizhou Nanxuan Knitting Factory Ltd.","NanXuan Industrial Centre, ShuiKou  Huicheng Huizhou Guangdong","CN","China",23.104661,114.464889,"PVH [Public List] (PVH  Facility List December 2020)|Gap Inc (Gap Inc Facility List - September 2020)|WikiRate e.V. (Gap Inc. Factory List March 2017)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|PVH (OAR_Contributor_Template)|Under Armour [Public List] (Under Armour Facility List December 2019)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|Amazon (Amazon Apparel Supplier List 2020)|Fred Perry (Fred Perry Factory List January 2021)|A Brand/Retailer|A Multi Stakeholder Initiative","","","","",""
"CN2020084WBY2X5","HUNAN SUNFREDA GARMENT CO.,LTD.","BLOCK 18, ZONE 1, XIANGSHANG INDUSTRIAL PARK, SHUANGQING DISTRICT 422000, SHAOYANG","CN","China",27.2280656,111.4589472,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"KH2020084779BDJ","HUNG HSING GARMENT(CAMBODIA) CO., LTD","KHUM SOMRONG THOM, SROK KIEN SVAY, KANDAL PROVINCE 99999, SROK KIEN SVAY","KH","Cambodia",11.5102843,105.0513578,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"MM2020034PBS0ZY","Hung kiu (Myanmar) Garment Manufacturing Limited","No. 639, Mya Khaung Kwin, Kamarnut Village Tract, bago T/S, Bago Region,11181,Yangong","MM","Myanmar",17.3220711,96.4663286,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"MM2019083KT7YHM","Hung Kiu  (Myanmar) Garment Manufacturing Ltd","No 35/9 Yangon Mandalay Highway Road Inndaraw Village Bago Township Bago Region","MM","Myanmar",17.333559,96.47871459999999,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|KappAhl [Public List] (KappAhl Manufacturing Facility List August 2020)|A Brand/Retailer","","","","",""
