QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,,buyer1BW,buyer2BW,buyer3BW
9923,Cambodia,2015,1082,,,,,,,
17728,Cambodia,2016,1082,,,,,,,
12251,Cambodia,2015,1083,,,,,,,
18428,Cambodia,2016,1083,,,,,,,
25670,Cambodia,2018,1083,,,,,,,
33772,Cambodia,2019,1083,,,,,,,
10365,Cambodia,2015,1085,,,,,,,
16347,Cambodia,2016,1085,,,,,,,
21365,Cambodia,2017,1085,,,,,,,
29206,Cambodia,2018,1085,,,,,,,
35498,Cambodia,2019,1085,,,,,,,
41224,Cambodia,2021,1085,,,,,,,
10395,Cambodia,2015,1086,,,,,,,
15939,Cambodia,2016,1086,,,,,,,
22141,Cambodia,2017,1086,,,,,,,
32919,Cambodia,2019,1086,,,,,,,
13463,Cambodia,2016,1088,Gottex Swimwear Brands,,,,,,
19408,Cambodia,2017,1088,,,,,,,
25950,Cambodia,2018,1088,Gottex Swimwear Brands,,,,,,
33033,Cambodia,2019,1088,Gottex Swimwear Brands,,,,,,
41316,Cambodia,2021,1088,Gottex Swimwear Brands,,,,,,
9390,Cambodia,2015,1089,,,,,,,
11570,Cambodia,2015,1090,MCCC SPORTSWEAR,,,,,,
17616,Cambodia,2016,1090,MCCC SPORTSWEAR,,,,,,
21956,Cambodia,2017,1090,,,,,,,
29138,Cambodia,2018,1090,MCCC SPORTSWEAR,,,,,,
35724,Cambodia,2019,1090,MCCC SPORTSWEAR,,,,,,
12165,Cambodia,2015,1091,,,,,,,
18290,Cambodia,2016,1091,,,,,,,
24527,Cambodia,2017,1091,,,,,,,
37790,Cambodia,2019,1091,,,,,,,
41287,Cambodia,2021,1091,,,,,,,
10817,Cambodia,2015,1092,,,,,,,
16884,Cambodia,2016,1092,,,,,,,
23989,Cambodia,2017,1092,,,,,,,
32735,Cambodia,2019,1092,,,,,,,
40717,Cambodia,2020,1092,,,,,,,
43646,Cambodia,2021,1092,,,,,,,
10778,Cambodia,2015,1093,,,,,,,
13651,Cambodia,2016,1097,,,,,,,
19945,Cambodia,2017,1097,,,,,,,
27217,Cambodia,2018,1097,,,,,,,
14666,Cambodia,2016,1099,,,,,,,
11539,Cambodia,2015,1100,,,,,,,
9452,Cambodia,2015,1101,,,,,,,
15165,Cambodia,2016,1101,,,,,,,
13180,Cambodia,2016,1102,,,,,,,
19038,Cambodia,2017,1102,,,,,,,
26361,Cambodia,2018,1102,,,,,,,
33990,Cambodia,2019,1102,,,,,,,
42680,Cambodia,2021,1102,,,,,,,
14475,Cambodia,2016,1103,High Life,,,,,,
19822,Cambodia,2017,1103,High Life,,,,,,
27480,Cambodia,2018,1103,,,,,,,
34574,Cambodia,2019,1103,High Life,,,,,,
42604,Cambodia,2021,1103,High Life,,,,,,
14404,Cambodia,2016,1104,,,,,,,
18749,Cambodia,2017,1104,Primark,,,,,,
26075,Cambodia,2018,1104,Primark,,,,,,
33380,Cambodia,2019,1104,Primark,,,,,,
12870,Cambodia,2016,1105,Hanesbrands,,,,,,
18075,Cambodia,2017,1105,,,,,,,
24566,Cambodia,2018,1105,Hanesbrands,,,,,,
31959,Cambodia,2019,1105,Hanesbrands,,,,,,
39139,Cambodia,2020,1105,Hanesbrands,,,,,,
42785,Cambodia,2021,1105,Hanesbrands,,,,,,
14396,Cambodia,2016,1106,Nike,,,,,,
19717,Cambodia,2017,1106,Nike,,,,,,
27680,Cambodia,2018,1106,Nike,,,,,,
34268,Cambodia,2019,1106,Nike,,,,,,
42652,Cambodia,2021,1106,,,,,,,
16334,Cambodia,2016,1107,,,,,,,
10280,Cambodia,2015,1109,,,,,,,
17488,Cambodia,2016,1109,,,,,,,
24434,Cambodia,2017,1109,,,,,,,
31667,Cambodia,2019,1109,,,,,,,
38648,Cambodia,2020,1109,,,,,,,
42637,Cambodia,2021,1109,,,,,,,
10019,Cambodia,2015,1111,,,,,,,
15696,Cambodia,2016,1111,,,,,,,
24603,Cambodia,2018,1111,,,,,,,
33894,Cambodia,2019,1111,,,,,,,
12875,Cambodia,2016,1112,Walmart,,,,,,
19469,Cambodia,2017,1112,Walmart,,,,,,
23666,Cambodia,2017,1112,Walmart,,,,,,
30605,Cambodia,2018,1112,,,,,,,
37241,Cambodia,2019,1112,Walmart,,,,,,
41113,Cambodia,2021,1112,Walmart,,,,,,
15808,Cambodia,2016,1113,,,,,,,
10339,Cambodia,2015,1114,Walmart,,,,,,
15897,Cambodia,2016,1114,Walmart,,,,,,
21902,Cambodia,2017,1114,Walmart,,,,,,
29701,Cambodia,2018,1114,Walmart,,,,,,
16959,Cambodia,2016,1116,Stars Design,,,,,,
22863,Cambodia,2017,1116,,,,,,,
29753,Cambodia,2018,1116,Stars Design,,,,,,
36677,Cambodia,2019,1116,Stars Design,,,,,,
9750,Cambodia,2015,1117,,,,,,,
13372,Cambodia,2016,1118,,,,,,,
18902,Cambodia,2017,1118,,,,,,,
24762,Cambodia,2018,1118,,,,,,,
31968,Cambodia,2019,1118,,,,,,,
9757,Cambodia,2015,1119,,,,,,,
15534,Cambodia,2016,1119,,,,,,,
22197,Cambodia,2017,1119,,,,,,,
37755,Cambodia,2019,1119,,,,,,,
41584,Cambodia,2021,1119,,,,,,,
10662,Cambodia,2015,1120,,,,,,,
12780,Cambodia,2016,1122,H&M,,,,,,
18436,Cambodia,2017,1122,H&M,,,,,,
24834,Cambodia,2018,1122,H&M,,,,,,
31873,Cambodia,2019,1122,,,,,,,
39108,Cambodia,2020,1122,H&M,,,,,,
42661,Cambodia,2021,1122,H&M,,,,,,
13820,Cambodia,2016,1123,Academy,,,,,,
20395,Cambodia,2017,1123,,,,,,,
27458,Cambodia,2018,1123,Academy,,,,,,
34618,Cambodia,2019,1123,Academy,,,,,,
40442,Cambodia,2020,1123,Academy,,,,,,
43485,Cambodia,2021,1123,Academy,,,,,,
15948,Cambodia,2016,1124,,,,,,,
23692,Cambodia,2017,1124,,,,,,,
33228,Cambodia,2019,1124,,,,,,,
10475,Cambodia,2015,1125,The Children's Place,,,,,,
19219,Cambodia,2017,1125,,,,,,,
27566,Cambodia,2018,1125,The Children's Place,,,,,,
12989,Cambodia,2016,1127,,,,,,,
20860,Cambodia,2017,1127,Primary Foreign Service,,,,,,
27291,Cambodia,2018,1127,Primary Foreign Service,,,,,,
35807,Cambodia,2019,1127,Primary Foreign Service,,,,,,
12461,Cambodia,2015,1128,,,,,,,
17945,Cambodia,2016,1128,,,,,,,
14651,Cambodia,2016,1129,,,,,,,
21073,Cambodia,2017,1129,,,,,,,
28633,Cambodia,2018,1129,,,,,,,
35160,Cambodia,2019,1129,,,,,,,
8800,Indonesia,2015,1131,Macys,Charming/Ascena,Walmart,,,,
14692,Indonesia,2016,1131,Macys,Charming/Ascena,Walmart,,,,
20303,Indonesia,2017,1131,Macys,Charming/Ascena,Walmart,,,,
27166,Indonesia,2018,1131,Macys,Charming/Ascena,Walmart,,,,
33836,Indonesia,2019,1131,Macys,Charming/Ascena,Walmart,,,,
14496,Cambodia,2016,1132,ASOS,,,,,,
20286,Cambodia,2017,1132,ASOS,,,,,,
27673,Cambodia,2018,1132,ASOS,,,,,,
34302,Cambodia,2019,1132,,,,,,,
40476,Cambodia,2020,1132,ASOS,,,,,,
14281,Cambodia,2016,1133,,,,,,,
21122,Cambodia,2017,1136,,,,,,,
28128,Cambodia,2018,1136,,,,,,,
35007,Cambodia,2019,1136,,,,,,,
10293,Cambodia,2015,1137,,,,,,,
9643,Cambodia,2015,1138,GAP,,,,,,
15130,Cambodia,2016,1138,GAP,,,,,,
20687,Cambodia,2017,1138,GAP,,,,,,
29595,Cambodia,2018,1138,GAP,,,,,,
36546,Cambodia,2019,1138,GAP,,,,,,
41061,Cambodia,2021,1138,,,,,,,
12137,Cambodia,2015,1139,,,,,,,
17900,Cambodia,2016,1139,,,,,,,
25014,Cambodia,2017,1139,,,,,,,
31473,Cambodia,2019,1139,,,,,,,
38213,Cambodia,2020,1139,,,,,,,
42275,Cambodia,2021,1139,,,,,,,
12604,Cambodia,2015,1140,,,,,,,
18543,Cambodia,2016,1140,,,,,,,
24874,Cambodia,2018,1140,,,,,,,
34595,Cambodia,2019,1140,,,,,,,
42436,Cambodia,2021,1140,,,,,,,
12897,Cambodia,2015,1142,,,,,,,
13418,Cambodia,2016,1143,,,,,,,
20537,Cambodia,2017,1143,,,,,,,
27868,Cambodia,2018,1143,,,,,,,
34719,Cambodia,2019,1143,,,,,,,
12089,Cambodia,2015,1146,,,,,,,
17803,Cambodia,2016,1146,,,,,,,
25675,Cambodia,2018,1146,,,,,,,
11394,Cambodia,2015,1147,,,,,,,
16437,Cambodia,2016,1147,,,,,,,
25237,Cambodia,2018,1147,,,,,,,
32866,Cambodia,2019,1147,,,,,,,
42947,Cambodia,2021,1147,,,,,,,
9578,Cambodia,2015,1149,,,,,,,
17376,Cambodia,2016,1149,,,,,,,
13154,Cambodia,2016,1150,The Genuine Canadian,,,,,,
19753,Cambodia,2017,1150,The Genuine Canadian,,,,,,
25860,Cambodia,2018,1150,The Genuine Canadian,,,,,,
32409,Cambodia,2019,1150,The Genuine Canadian,,,,,,
38912,Cambodia,2020,1150,,,,,,,
43251,Cambodia,2021,1150,The Genuine Canadian,,,,,,
8984,Cambodia,2015,1151,GAP,,,,,,
15300,Cambodia,2016,1151,GAP,,,,,,
21004,Cambodia,2017,1151,GAP,,,,,,
29303,Cambodia,2018,1151,,,,,,,
36231,Cambodia,2019,1151,GAP,,,,,,
40496,Cambodia,2020,1151,GAP,,,,,,
10589,Cambodia,2015,1152,,,,,,,
15373,Cambodia,2016,1152,,,,,,,
21541,Cambodia,2017,1152,,,,,,,
29109,Cambodia,2018,1152,,,,,,,
35303,Cambodia,2019,1152,,,,,,,
41185,Cambodia,2021,1152,,,,,,,
10123,Cambodia,2015,1154,,,,,,,
18705,Cambodia,2017,1154,Emblem,,,,,,
26617,Cambodia,2018,1154,Emblem,,,,,,
34426,Cambodia,2019,1154,Emblem,,,,,,
43348,Cambodia,2021,1154,Emblem,,,,,,
10367,Cambodia,2015,1156,,,,,,,
16660,Cambodia,2016,1156,,,,,,,
24642,Cambodia,2018,1156,,,,,,,
31956,Cambodia,2019,1156,,,,,,,
38750,Cambodia,2020,1156,,,,,,,
42625,Cambodia,2021,1156,,,,,,,
10171,Cambodia,2015,1158,C&O,,,,,,
19176,Cambodia,2017,1158,C&O,,,,,,
25281,Cambodia,2018,1158,C&O,,,,,,
34812,Cambodia,2019,1158,,,,,,,
40343,Cambodia,2020,1158,C&O,,,,,,
43209,Cambodia,2021,1158,C&O,,,,,,
16110,Cambodia,2016,1159,,,,,,,
21820,Cambodia,2017,1159,,,,,,,
29367,Cambodia,2018,1159,,,,,,,
36196,Cambodia,2019,1159,,,,,,,
41535,Cambodia,2021,1159,,,,,,,
20601,Cambodia,2017,1160,AMBIANCE,,,,,,
29271,Cambodia,2018,1160,,,,,,,
36634,Cambodia,2019,1160,AMBIANCE,,,,,,
43106,Cambodia,2021,1160,AMBIANCE,,,,,,
16935,Cambodia,2016,1161,,,,,,,
24394,Cambodia,2017,1161,,,,,,,
32927,Cambodia,2019,1161,,,,,,,
11065,Cambodia,2015,1162,,,,,,,
16454,Cambodia,2016,1162,,,,,,,
24008,Cambodia,2017,1162,,,,,,,
38032,Cambodia,2019,1162,,,,,,,
41430,Cambodia,2021,1162,,,,,,,
12266,Cambodia,2015,1163,,,,,,,
18120,Cambodia,2017,1163,,,,,,,
12811,Cambodia,2016,1164,LF,,,,,,
18780,Cambodia,2017,1164,LF,,,,,,
24814,Cambodia,2018,1164,,,,,,,
9061,Cambodia,2015,1165,,,,,,,
14683,Cambodia,2016,1165,,,,,,,
13709,Cambodia,2016,1166,Best Seller,,,,,,
21157,Cambodia,2017,1166,Best Seller,,,,,,
28380,Cambodia,2018,1166,,,,,,,
35876,Cambodia,2019,1166,Best Seller,,,,,,
14507,Cambodia,2016,1168,,,,,,,
21603,Cambodia,2017,1168,Giorgio Armani,,,,,,
27474,Cambodia,2018,1168,Giorgio Armani,,,,,,
34107,Cambodia,2019,1168,Giorgio Armani,,,,,,
11691,Cambodia,2015,1169,,,,,,,
18010,Cambodia,2016,1169,,,,,,,
24395,Cambodia,2017,1169,,,,,,,
38434,Cambodia,2020,1169,,,,,,,
42500,Cambodia,2021,1169,,,,,,,
11021,Cambodia,2015,1170,,,,,,,
16559,Cambodia,2016,1170,,,,,,,
27475,Cambodia,2018,1170,,,,,,,
10237,Cambodia,2015,1171,,,,,,,
15836,Cambodia,2016,1171,,,,,,,
21909,Cambodia,2017,1171,,,,,,,
29187,Cambodia,2018,1171,,,,,,,
36135,Cambodia,2019,1171,,,,,,,
10500,Cambodia,2015,1172,,,,,,,
11635,Nicaragua,2015,1175,Walmart,,,,,,
17218,Nicaragua,2016,1175,Walmart,,,,,,
22737,Nicaragua,2017,1175,Walmart,,,,,,
8162,Vietnam,2015,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
13269,Vietnam,2016,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
20516,Vietnam,2017,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
28981,Vietnam,2018,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
39359,Vietnam,2020,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
41910,Vietnam,2021,1176,Kate Spade,Michael Kors,Marc Jacob,,,,
20443,Indonesia,2017,1180,Target,American Eagle,JC Penney,,,,
27277,Indonesia,2018,1180,Target,American Eagle,JC Penney,,,,
33732,Indonesia,2019,1180,Target,American Eagle,JC Penney,,,,
8695,Indonesia,2015,1181,Justice,Prospect,JC Penney,,,,
14545,Indonesia,2016,1181,Justice,Prospect,JC Penney,,,,
20531,Indonesia,2017,1181,Justice,Prospect,JC Penney,,,,
28878,Indonesia,2018,1181,Justice,Prospect,JC Penney,,,,
35572,Indonesia,2019,1181,Justice,Prospect,JC Penney,,,,
10305,Cambodia,2015,1182,Uto Textile ,,,,,,
15754,Cambodia,2016,1182,Uto Textile ,,,,,,
21811,Cambodia,2017,1182,Uto Textile ,,,,,,
29379,Cambodia,2018,1182,Uto Textile ,,,,,,
35954,Cambodia,2019,1182,Uto Textile ,,,,,,
40525,Cambodia,2020,1182,,,,,,,
43479,Cambodia,2021,1182,Uto Textile ,,,,,,
9471,Cambodia,2015,1183,,,,,,,
14546,Cambodia,2016,1183,Triryr,,,,,,
20716,Cambodia,2017,1183,Triryr,,,,,,
28386,Cambodia,2018,1183,Triryr,,,,,,
34051,Cambodia,2019,1183,Triryr,,,,,,
12493,Indonesia,2015,1186,Target,H&M,JC Penney,,,,
18579,Indonesia,2017,1186,Target,H&M,JC Penney,,,,
25826,Indonesia,2018,1186,Target,H&M,JC Penney,,,,
39208,Indonesia,2019,1186,Target,H&M,JC Penney,,,,
20151,Indonesia,2017,1189,Gap,American Eagle,,,,,
27117,Indonesia,2018,1189,Gap,American Eagle,,,,,
34430,Indonesia,2019,1189,Gap,American Eagle,,,,,
14179,Vietnam,2016,1196,Osprey,MEC,Bergans,,,,
19756,Vietnam,2017,1196,Osprey,MEC,Bergans,,,,
27447,Vietnam,2018,1196,Osprey,MEC,Bergans,,,,
34050,Vietnam,2019,1196,Osprey,MEC,Bergans,,,,
39980,Vietnam,2020,1196,Osprey,MEC,Bergans,,,,
14549,Cambodia,2016,1197,,,,,,,
20719,Cambodia,2017,1197,,,,,,,
12017,Indonesia,2015,1198,Ann Taylor,Gap,Talbots,,,,
17496,Indonesia,2016,1198,Ann Taylor,Gap,Talbots,,,,
25081,Indonesia,2018,1198,Ann Taylor,Gap,Talbots,,,,
32216,Indonesia,2019,1198,Ann Taylor,Gap,Talbots,,,,
38891,Indonesia,2020,1198,Ann Taylor,Gap,Talbots,,,,
10737,Indonesia,2015,1199,Nike,Adidas,Justice,,,,
16844,Indonesia,2016,1199,Nike,Adidas,Justice,,,,
22766,Indonesia,2017,1199,Nike,Adidas,Justice,,,,
29751,Indonesia,2018,1199,Nike,Adidas,Justice,,,,
36225,Indonesia,2019,1199,Nike,Adidas,Justice,,,,
12567,Indonesia,2015,1200,,,,,,,
14418,Cambodia,2016,1204,Primark,,,,,,
19574,Cambodia,2017,1204,Primark,,,,,,
27419,Cambodia,2018,1204,Primark,,,,,,
33944,Cambodia,2019,1204,Primark,,,,,,
40752,Cambodia,2020,1204,,,,,,,
43614,Cambodia,2021,1204,Primark,,,,,,
15055,Cambodia,2016,1205,,,,,,,
25772,Cambodia,2018,1205,,,,,,,
35861,Cambodia,2019,1205,,,,,,,
41304,Cambodia,2021,1205,,,,,,,
8258,Vietnam,2015,1207,Charlotte,Kayser Roth,,,,,
12728,Vietnam,2016,1207,Charlotte,Kayser Roth,,,,,
18128,Vietnam,2016,1207,Charlotte,Kayser Roth,,,,,
24605,Vietnam,2018,1207,Charlotte,Kayser Roth,,,,,
31856,Vietnam,2019,1207,Charlotte,Kayser Roth,,,,,
13304,Cambodia,2016,1208,COSTCO,,,,,,
20251,Cambodia,2017,1208,COSTCO,,,,,,
29018,Cambodia,2018,1208,COSTCO,,,,,,
35232,Cambodia,2019,1208,,,,,,,
40727,Cambodia,2020,1208,COSTCO,,,,,,
8271,Haiti,2015,1209,Cintas,Dickies,Robinson MFG,,,,
13083,Haiti,2016,1209,Cintas,Dickies,Robinson MFG,,,,
17695,Haiti,2016,1209,Cintas,Dickies,Robinson MFG,,,,
24786,Haiti,2018,1209,Cintas,Dickies,Robinson MFG,,,,
32168,Haiti,2019,1209,Cintas,Dickies,Robinson MFG,,,,
39186,Haiti,2020,1209,Cintas,Dickies,Robinson MFG,,,,
14500,Cambodia,2016,1211,,,,,,,
9354,Cambodia,2015,1213,Nike,,,,,,
16489,Cambodia,2016,1213,Nike,,,,,,
20604,Cambodia,2017,1213,Nike,,,,,,
28407,Cambodia,2018,1213,Nike,,,,,,
35329,Cambodia,2019,1213,,,,,,,
40186,Cambodia,2020,1213,Nike,,,,,,
43520,Cambodia,2021,1213,Nike,,,,,,
9590,Haiti,2015,1215,Fishman & Tobin,Wink,PINNACLE,,,,
15520,Haiti,2016,1215,Fishman & Tobin,Wink,PINNACLE,,,,
19490,Haiti,2017,1215,Fishman & Tobin,Wink,PINNACLE,,,,
26201,Haiti,2018,1215,Fishman & Tobin,Wink,PINNACLE,,,,
33932,Haiti,2019,1215,Fishman & Tobin,Wink,PINNACLE,,,,
39053,Haiti,2020,1215,Fishman & Tobin,Wink,PINNACLE,,,,
42147,Haiti,2021,1215,Fishman & Tobin,Wink,PINNACLE,,,,
8522,Vietnam,2015,1217,Lerros,JP Global,Polaris,,,,
15314,Vietnam,2016,1217,Lerros,JP Global,Polaris,,,,
20981,Vietnam,2017,1217,Lerros,JP Global,Polaris,,,,
28387,Vietnam,2018,1217,Lerros,JP Global,Polaris,,,,
35061,Vietnam,2019,1217,Lerros,JP Global,Polaris,,,,
12469,Vietnam,2015,1219,Nike,Under Armour,,,,,
17757,Vietnam,2016,1219,Nike,Under Armour,,,,,
24100,Vietnam,2017,1219,Nike,Under Armour,,,,,
11035,Cambodia,2015,1221,,,,,,,
16537,Cambodia,2016,1221,,,,,,,
24457,Cambodia,2017,1221,,,,,,,
33202,Cambodia,2019,1221,,,,,,,
41442,Cambodia,2021,1221,,,,,,,
10952,Vietnam,2015,1228,Nike,Under Armour,Gap,,,,
16513,Vietnam,2016,1228,Nike,Under Armour,Gap,,,,
21773,Vietnam,2017,1228,Nike,Under Armour,Gap,,,,
30115,Vietnam,2018,1228,Nike,Under Armour,Gap,,,,
36330,Vietnam,2019,1228,Nike,Under Armour,Gap,,,,
40150,Vietnam,2020,1228,Nike,Under Armour,Gap,,,,
10528,Jordan,2015,1230,One Jeanswear,,,,,,
16383,Jordan,2016,1230,One Jeanswear,,,,,,
22138,Jordan,2017,1230,One Jeanswear,,,,,,
29066,Jordan,2018,1230,One Jeanswear,,,,,,
35426,Jordan,2019,1230,One Jeanswear,,,,,,
40078,Jordan,2020,1230,One Jeanswear,,,,,,
11718,Cambodia,2015,1232,,,,,,,
17844,Cambodia,2016,1232,,,,,,,
24469,Cambodia,2017,1232,,,,,,,
31700,Cambodia,2019,1232,,,,,,,
38248,Cambodia,2020,1232,,,,,,,
13262,Cambodia,2015,1233,,,,,,,
20152,Cambodia,2017,1233,,,,,,,
27504,Cambodia,2018,1233,,,,,,,
35120,Cambodia,2019,1233,,,,,,,
43471,Cambodia,2021,1233,,,,,,,
12726,Vietnam,2016,1234,,,,,,,
12110,Indonesia,2015,1235,Ann Taylor,Talbots,Dress Barn,,,,
17806,Indonesia,2016,1235,Ann Taylor,Talbots,Dress Barn,,,,
23629,Indonesia,2017,1235,Ann Taylor,Talbots,Dress Barn,,,,
12896,Indonesia,2016,1237,S. Oliver,Tommy Hilfiger,Sanctuary,,,,
18691,Indonesia,2017,1237,S. Oliver,Tommy Hilfiger,Sanctuary,,,,
25424,Indonesia,2018,1237,S. Oliver,Tommy Hilfiger ,Sanctuary,,,,
32431,Indonesia,2019,1237,S. Oliver,Tommy Hilfiger,Sanctuary,,,,
10887,Indonesia,2015,1238,,,,,,,
8032,Indonesia,2015,1240,,,,,,,
13470,Indonesia,2016,1240,,,,,,,
12558,Indonesia,2015,1241,Chico's,H&M,,,,,
17742,Indonesia,2016,1241,Chico's,H&M,,,,,
25781,Indonesia,2018,1241,Chico's,H&M,,,,,
32794,Indonesia,2019,1241,Chico's,H&M,,,,,
9556,Cambodia,2015,1242,JC Penney,,,,,,
15389,Cambodia,2016,1242,JC Penney,,,,,,
21944,Cambodia,2017,1242,,,,,,,
29099,Cambodia,2018,1242,JC Penney,,,,,,
35454,Cambodia,2019,1242,JC Penney,,,,,,
40254,Cambodia,2020,1242,JC Penney,,,,,,
43233,Cambodia,2021,1242,JC Penney,,,,,,
13859,Cambodia,2016,1243,,,,,,,
23572,Cambodia,2017,1243,,,,,,,
32676,Cambodia,2019,1243,,,,,,,
42087,Cambodia,2021,1243,,,,,,,
14457,Nicaragua,2016,1244,Wilson,Steinmart,PVH,,,,
20476,Nicaragua,2017,1244,Wilson,Steinmart,PVH,,,,
28955,Nicaragua,2018,1244,Wilson,Steinmart,PVH,,,,
42110,Nicaragua,2021,1244,Wilson,Steinmart,PVH,,,,
8403,Vietnam,2015,1245,Target,Gap,Walmart,,,,
13539,Vietnam,2016,1245,Target,Gap,Walmart,,,,
19276,Vietnam,2017,1245,Target,Gap,Walmart,,,,
26433,Vietnam,2018,1245,Target,Gap,Walmart,,,,
33875,Vietnam,2019,1245,Target,Gap,Walmart,,,,
39596,Vietnam,2020,1245,Target,Gap,Walmart,,,,
13791,Cambodia,2016,1246,ASOS,,,,,,
20223,Cambodia,2017,1246,ASOS,,,,,,
27517,Cambodia,2018,1246,,,,,,,
34915,Cambodia,2019,1246,ASOS,,,,,,
41541,Cambodia,2021,1246,ASOS,,,,,,
16107,Cambodia,2016,1247,,,,,,,
26611,Cambodia,2018,1247,,,,,,,
34148,Cambodia,2019,1247,,,,,,,
10436,Cambodia,2015,1250,,,,,,,
16197,Cambodia,2016,1250,Puma,,,,,,
21945,Cambodia,2017,1250,Puma,,,,,,
29381,Cambodia,2018,1250,Puma,,,,,,
35267,Cambodia,2019,1250,Puma,,,,,,
40775,Cambodia,2020,1250,Puma,,,,,,
8217,Indonesia,2015,1254,,,,,,,
8719,Vietnam,2015,1255,Erima,Haddad,Nike,,,,
15582,Vietnam,2016,1255,Erima,Haddad,Nike,,,,
20736,Vietnam,2017,1255,Erima,Haddad,Nike,,,,
28551,Vietnam,2018,1255,Erima,Haddad,Nike,,,,
36232,Vietnam,2019,1255,Erima,Haddad,Nike,,,,
10845,Cambodia,2015,1256,,,,,,,
17150,Cambodia,2016,1256,,,,,,,
14338,Cambodia,2016,1257,,,,,,,
19709,Cambodia,2017,1257,,,,,,,
26468,Cambodia,2018,1257,,,,,,,
33171,Cambodia,2019,1257,,,,,,,
15349,Nicaragua,2016,1258,Under Armour,Nike,,,,,
20545,Nicaragua,2017,1258,Under Armour,Nike,,,,,
28621,Nicaragua,2018,1258,Under Armour,Nike,,,,,
34468,Nicaragua,2019,1258,Under Armour,Nike,,,,,
13421,Cambodia,2016,1259,GAP,,,,,,
19918,Cambodia,2017,1259,GAP,,,,,,
26363,Cambodia,2018,1259,,,,,,,
32999,Cambodia,2019,1259,GAP,,,,,,
8577,Vietnam,2015,1260,Kohl's,Ascena,Sears,,,,
14146,Vietnam,2016,1260,Kohl's,Ascena,Sears,,,,
19125,Vietnam,2017,1260,Kohl's,Ascena,Sears,,,,
26213,Vietnam,2018,1260,Kohl's,Ascena,Sears,,,,
33362,Vietnam,2019,1260,Kohl's,Ascena,Sears,,,,
11280,Cambodia,2015,1262,,,,,,,
27654,Cambodia,2018,1262,,,,,,,
34079,Cambodia,2019,1262,,,,,,,
8308,Vietnam,2015,1263,Gap,Target,Arizia,,,,
13945,Vietnam,2016,1263,Gap,Target,Arizia,,,,
19279,Vietnam,2017,1263,Gap,Target,Arizia,,,,
26387,Vietnam,2018,1263,Gap,Target,Arizia,,,,
33456,Vietnam,2019,1263,Gap,Target,Arizia,,,,
42012,Vietnam,2021,1263,Gap,Target,Arizia,,,,
12947,Indonesia,2016,1266,Gap,Old Navy,Target,,,,
17977,Indonesia,2016,1266,Gap,Old Navy,Target,,,,
25090,Indonesia,2018,1266,Gap,Old Navy,Target,,,,
32353,Indonesia,2019,1266,Gap,Old Navy,Target,,,,
38746,Indonesia,2020,1266,Gap,Old Navy,Target,,,,
13977,Cambodia,2016,1267,H&M,,,,,,
19455,Cambodia,2017,1267,H&M,,,,,,
26605,Cambodia,2018,1267,H&M,,,,,,
33659,Cambodia,2019,1267,,,,,,,
39820,Cambodia,2020,1267,H&M,,,,,,
42407,Cambodia,2021,1267,H&M,,,,,,
10017,Cambodia,2015,1269,,,,,,,
17615,Cambodia,2016,1269,,,,,,,
28243,Cambodia,2018,1269,,,,,,,
35453,Cambodia,2019,1269,,,,,,,
40619,Cambodia,2020,1269,,,,,,,
9874,Cambodia,2015,1270,,,,,,,
8210,Indonesia,2015,1273,,,,,,,
13856,Indonesia,2016,1273,,,,,,,
8724,Indonesia,2015,1274,Levis,5.11 Tactical,Sunnvaley,,,,
14494,Indonesia,2016,1274,Levis,5.11 Tactical,Sunnvaley,,,,
20515,Indonesia,2017,1274,Levis,5.11 Tactical,Sunnvaley,,,,
27152,Indonesia,2018,1274,Levis,5.11 Tactical,Sunnvaley,,,,
34023,Indonesia,2019,1274,Levis,5.11 Tactical,Sunnvaley,,,,
11023,Cambodia,2015,1275,,,,,,,
16419,Cambodia,2016,1275,Reitmans,,,,,,
22476,Cambodia,2017,1275,Reitmans,,,,,,
30742,Cambodia,2018,1275,Reitmans,,,,,,
41234,Cambodia,2021,1275,Reitmans,,,,,,
15655,Cambodia,2016,1276,Muji,,,,,,
21950,Cambodia,2017,1276,Muji,,,,,,
29810,Cambodia,2018,1276,Muji,,,,,,
38654,Cambodia,2020,1276,,,,,,,
42605,Cambodia,2021,1276,Muji,,,,,,
8274,Jordan,2015,1277,Well & David,Sterling Apparel,,,,,
14349,Jordan,2016,1277,Well & David,Sterling Apparel,,,,,
19743,Jordan,2017,1277,Well & David,Sterling Apparel,,,,,
26592,Jordan,2018,1277,Well & David,Sterling Apparel,,,,,
33620,Jordan,2019,1277,Well & David,Sterling Apparel,,,,,
39684,Jordan,2020,1277,Well & David,Sterling Apparel,,,,,
43338,Jordan,2021,1277,Well & David,Sterling Apparel,,,,,
18317,Cambodia,2017,1278,,,,,,,
29078,Cambodia,2018,1278,Owens & Minor,,,,,,
38647,Cambodia,2020,1278,Owens & Minor,,,,,,
42632,Cambodia,2021,1278,Owens & Minor,,,,,,
12767,Cambodia,2016,1279,Finetex,,,,,,
